delbydelid;Antall husholdninger;Barn i husholdningen;År;Bydel;Delbydel;Husholdningstype
0301010107;143.0;1 barn i HH;2013;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;19.0;2 barn i HH;2013;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;141.0;1 barn i HH;2014;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;12.0;2 barn i HH;2014;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;145.0;1 barn i HH;2015;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;18.0;2 barn i HH;2015;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;148.0;1 barn i HH;2016;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;23.0;2 barn i HH;2016;Gamle Oslo;Helsfyr;Enfamiliehusholdninger med voksne barn
0301010107;59.808500000000215;Ingen barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;26.771000000000097;1 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;67.38860000000024;Ingen barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;24.876900000000088;1 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;3.4590000000000125;2 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;85.9375000000003;Ingen barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;25.94730000000009;1 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;3.150900000000011;2 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;82.2864000000003;Ingen barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;27.026500000000095;1 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;5.007600000000018;2 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;91.0;Ingen barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;17.0;1 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;6.0;2 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;88.0;Ingen barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;23.0;1 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;4.0;2 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;216.0;Ingen barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;25.0;1 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;4.0;2 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;206.0;Ingen barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;28.0;1 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;4.0;2 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;220.0;Ingen barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;29.0;1 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;7.0;2 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger uten barn 0-17 år
0301010107;10.798300000000038;1 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;7.298800000000026;2 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.7094000000000134;3 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;8.187100000000028;1 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;10.475600000000037;2 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;7.0474000000000245;3 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;8.31120000000003;1 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;13.503800000000048;2 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.114700000000011;4 barn eller mer;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;7.013200000000025;1 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;14.03100000000005;2 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.0079000000000105;4 barn eller mer;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;12.0;1 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;13.0;2 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;16.0;1 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;12.0;2 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;28.0;1 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;14.0;2 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.0;4 barn eller mer;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;14.0;1 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;9.0;2 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.0;3 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.0;4 barn eller mer;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;10.0;1 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;10.0;2 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;3.0;3 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med små barn
0301010107;8.218200000000028;1 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;3.6670000000000127;2 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;5.904100000000021;3 barn i HH;2008;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;10.150200000000035;1 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;6.972100000000025;2 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;3.4709000000000123;3 barn i HH;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;3.4398000000000124;4 barn eller mer;2009;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;10.335900000000038;1 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;4.142900000000015;2 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;5.2108000000000185;3 barn i HH;2010;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;6.013900000000021;1 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;6.018300000000021;2 barn i HH;2011;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;4.0;1 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;8.0;2 barn i HH;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;3.0;4 barn eller mer;2012;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;8.0;1 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;6.0;2 barn i HH;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;4.0;4 barn eller mer;2013;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;10.0;1 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;14.0;2 barn i HH;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;3.0;4 barn eller mer;2014;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;10.0;1 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;11.0;2 barn i HH;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;4.0;4 barn eller mer;2015;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;14.0;1 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010107;16.0;2 barn i HH;2016;Gamle Oslo;Helsfyr;Flerfamiliehusholdninger med store barn
0301010108;2456.0;Ingen barn i HH;2017;Gamle Oslo;Kværnerbyen;Aleneboende
0301010108;2530.0;Ingen barn i HH;2018;Gamle Oslo;Kværnerbyen;Aleneboende
0301010108;999.0;Ingen barn i HH;2017;Gamle Oslo;Kværnerbyen;Par uten hjemmeboende barn
0301010108;1041.0;Ingen barn i HH;2018;Gamle Oslo;Kværnerbyen;Par uten hjemmeboende barn
0301010108;275.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;179.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;31.0;3 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;4.0;4 barn eller mer;2017;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;300.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;173.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;37.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;4.0;4 barn eller mer;2018;Gamle Oslo;Kværnerbyen;Par med små barn
0301010108;73.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;65.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;12.0;3 barn i HH;2017;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;4.0;4 barn eller mer;2017;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;78.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;86.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;12.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;5.0;4 barn eller mer;2018;Gamle Oslo;Kværnerbyen;Par med store barn
0301010108;48.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;15.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;3.0;3 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;7.0;4 barn eller mer;2017;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;38.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;15.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;4.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;3.0;4 barn eller mer;2018;Gamle Oslo;Kværnerbyen;Mor/far med små barn
0301010108;82.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;31.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;4.0;3 barn i HH;2017;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;5.0;4 barn eller mer;2017;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;82.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;25.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;4.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;3.0;4 barn eller mer;2018;Gamle Oslo;Kværnerbyen;Mor/far med store barn
0301010108;105.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Enfamiliehusholdninger med voksne barn
0301010108;12.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Enfamiliehusholdninger med voksne barn
0301010108;106.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Enfamiliehusholdninger med voksne barn
0301010108;25.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Enfamiliehusholdninger med voksne barn
0301010108;3.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Enfamiliehusholdninger med voksne barn
0301010108;305.0;Ingen barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;20.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;3.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;292.0;Ingen barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;23.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;6.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger uten barn 0-17 år
0301010108;18.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;12.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;4.0;4 barn eller mer;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;15.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;13.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;4.0;3 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med små barn
0301010108;6.0;1 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med store barn
0301010108;6.0;2 barn i HH;2017;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med store barn
0301010108;5.0;1 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med store barn
0301010108;3.0;2 barn i HH;2018;Gamle Oslo;Kværnerbyen;Flerfamiliehusholdninger med store barn
0301010109;628.0;Ingen barn i HH;2017;Gamle Oslo;Bispevika;Aleneboende
0301010109;713.0;Ingen barn i HH;2018;Gamle Oslo;Bispevika;Aleneboende
0301010109;379.0;Ingen barn i HH;2017;Gamle Oslo;Bispevika;Par uten hjemmeboende barn
0301010109;390.0;Ingen barn i HH;2018;Gamle Oslo;Bispevika;Par uten hjemmeboende barn
0301010109;56.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Par med små barn
0301010109;18.0;2 barn i HH;2017;Gamle Oslo;Bispevika;Par med små barn
0301010109;70.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Par med små barn
0301010109;26.0;2 barn i HH;2018;Gamle Oslo;Bispevika;Par med små barn
0301010109;17.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Par med store barn
0301010109;9.0;2 barn i HH;2017;Gamle Oslo;Bispevika;Par med store barn
0301010109;16.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Par med store barn
0301010109;9.0;2 barn i HH;2018;Gamle Oslo;Bispevika;Par med store barn
0301010109;7.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Mor/far med små barn
0301010109;8.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Mor/far med små barn
0301010109;3.0;2 barn i HH;2018;Gamle Oslo;Bispevika;Mor/far med små barn
0301010109;16.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Mor/far med store barn
0301010109;15.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Mor/far med store barn
0301010109;47.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Enfamiliehusholdninger med voksne barn
0301010109;3.0;2 barn i HH;2017;Gamle Oslo;Bispevika;Enfamiliehusholdninger med voksne barn
0301010109;64.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Enfamiliehusholdninger med voksne barn
0301010109;3.0;2 barn i HH;2018;Gamle Oslo;Bispevika;Enfamiliehusholdninger med voksne barn
0301010109;109.0;Ingen barn i HH;2017;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;6.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;3.0;2 barn i HH;2017;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;111.0;Ingen barn i HH;2018;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;7.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;3.0;2 barn i HH;2018;Gamle Oslo;Bispevika;Flerfamiliehusholdninger uten barn 0-17 år
0301010109;4.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Flerfamiliehusholdninger med små barn
0301010109;7.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Flerfamiliehusholdninger med små barn
0301010109;5.0;1 barn i HH;2017;Gamle Oslo;Bispevika;Flerfamiliehusholdninger med store barn
0301010109;5.0;1 barn i HH;2018;Gamle Oslo;Bispevika;Flerfamiliehusholdninger med store barn
0301010110;1460.0;Ingen barn i HH;2017;Gamle Oslo;Ensjø;Aleneboende
0301010110;1510.0;Ingen barn i HH;2018;Gamle Oslo;Ensjø;Aleneboende
0301010110;654.0;Ingen barn i HH;2017;Gamle Oslo;Ensjø;Par uten hjemmeboende barn
0301010110;759.0;Ingen barn i HH;2018;Gamle Oslo;Ensjø;Par uten hjemmeboende barn
0301010110;224.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Par med små barn
0301010110;166.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Par med små barn
0301010110;26.0;3 barn i HH;2017;Gamle Oslo;Ensjø;Par med små barn
0301010110;6.0;4 barn eller mer;2017;Gamle Oslo;Ensjø;Par med små barn
0301010110;237.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Par med små barn
0301010110;174.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Par med små barn
0301010110;39.0;3 barn i HH;2018;Gamle Oslo;Ensjø;Par med små barn
0301010110;6.0;4 barn eller mer;2018;Gamle Oslo;Ensjø;Par med små barn
0301010110;52.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Par med store barn
0301010110;68.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Par med store barn
0301010110;5.0;3 barn i HH;2017;Gamle Oslo;Ensjø;Par med store barn
0301010110;3.0;4 barn eller mer;2017;Gamle Oslo;Ensjø;Par med store barn
0301010110;65.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Par med store barn
0301010110;76.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Par med store barn
0301010110;6.0;3 barn i HH;2018;Gamle Oslo;Ensjø;Par med store barn
0301010110;4.0;4 barn eller mer;2018;Gamle Oslo;Ensjø;Par med store barn
0301010110;40.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;13.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;4.0;3 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;45.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;8.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;4.0;3 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med små barn
0301010110;52.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;14.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;3.0;3 barn i HH;2017;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;70.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;12.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;6.0;3 barn i HH;2018;Gamle Oslo;Ensjø;Mor/far med store barn
0301010110;66.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Enfamiliehusholdninger med voksne barn
0301010110;12.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Enfamiliehusholdninger med voksne barn
0301010110;81.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Enfamiliehusholdninger med voksne barn
0301010110;16.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Enfamiliehusholdninger med voksne barn
0301010110;150.0;Ingen barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;9.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;3.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;167.0;Ingen barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;11.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;5.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger uten barn 0-17 år
0301010110;7.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med små barn
0301010110;9.0;2 barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med små barn
0301010110;3.0;4 barn eller mer;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med små barn
0301010110;10.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med små barn
0301010110;5.0;2 barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med små barn
0301010110;4.0;1 barn i HH;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med store barn
0301010110;4.0;4 barn eller mer;2017;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med store barn
0301010110;8.0;1 barn i HH;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med store barn
0301010110;3.0;4 barn eller mer;2018;Gamle Oslo;Ensjø;Flerfamiliehusholdninger med store barn
0301010111;1052.0;Ingen barn i HH;2017;Gamle Oslo;Etterstad;Aleneboende
0301010111;1039.0;Ingen barn i HH;2018;Gamle Oslo;Etterstad;Aleneboende
0301010111;492.0;Ingen barn i HH;2017;Gamle Oslo;Etterstad;Par uten hjemmeboende barn
0301010111;488.0;Ingen barn i HH;2018;Gamle Oslo;Etterstad;Par uten hjemmeboende barn
0301010111;147.0;1 barn i HH;2017;Gamle Oslo;Etterstad;Par med små barn
0301010111;108.0;2 barn i HH;2017;Gamle Oslo;Etterstad;Par med små barn
0301010111;15.0;3 barn i HH;2017;Gamle Oslo;Etterstad;Par med små barn
0301010111;4.0;4 barn eller mer;2017;Gamle Oslo;Etterstad;Par med små barn
0301010111;134.0;1 barn i HH;2018;Gamle Oslo;Etterstad;Par med små barn
0301010111;106.0;2 barn i HH;2018;Gamle Oslo;Etterstad;Par med små barn
0301010111;17.0;3 barn i HH;2018;Gamle Oslo;Etterstad;Par med små barn
0301010111;6.0;4 barn eller mer;2018;Gamle Oslo;Etterstad;Par med små barn
0301010111;53.0;1 barn i HH;2017;Gamle Oslo;Etterstad;Par med store barn
0301010111;58.0;2 barn i HH;2017;Gamle Oslo;Etterstad;Par med store barn
0301010111;16.0;3 barn i HH;2017;Gamle Oslo;Etterstad;Par med store barn
